time,factor,gender,1_0,1_1,1_2,1_3,1_4,1_5,1_6,1_7,1_8,1_9,2_0,2_1,2_2,2_3,2_4,2_5,2_6,2_7,2_8,2_9,3_0,3_1,3_2,3_3,3_4,3_5,3_6,3_7,3_8,3_9,3_10,3_11,3_12,3_13,3_14,3_15,3_16,3_17,3_18,3_19,4_0,4_1,4_2,4_3,4_4,4_5,4_6,4_7,4_8,4_9,5_0,5_1,5_2,5_3,5_4,5_5,5_6,5_7,5_8,5_9,5_10,5_11,5_12,5_13,5_14,5_15,5_16,5_17,5_18,5_19,
10:52:27,1,Male,1.41572,1.26985,1.12273,2.0663,1.15133,0.91534,1.10659,0.82809,0.67992,0.90964,1.43251,0.90344,0.88235,0.81617,0.75557,0.81924,0.78604,0.77015,0.8788,0.78354,3.26369,1.72821,0.80504,0.96863,0.98626,0.97098,0.92635,0.88154,0.90953,0.82294,0.92933,0.93037,0.85962,0.82717,0.02756,1.25566,0.99206,0.89147,0.68028,1.62345,4.25904,1.19269,1.02392,2.63246,0.89634,0.86182,0.7099,1.01593,0.71321,0.60552,6.18722,1.1964,1.72366,0.88099,1.49751,0.7345,1.0553,0.86325,0.80112,0.74048,2.13559,0.85618,0.60336,1.18745,0.6717,0.56275,0.6019,0.83811,0.62861,0.61675,
22:33:35,2,Male,6.88937,3.01904,1.69528,2.53949,1.26361,25.81958,9.4264,1.16189,1.28517,1.06001,1.85136,1.53321,0.88624,0.67832,0.67354,1.01514,0.99229,0.88017,0.75509,0.78901,5.05538,0.83768,1.75655,3.39857,1.30792,1.11812,2.95122,1.14463,1.34576,1.01841,1.71797,2.01321,0.94664,2.99428,0.79308,0.83643,2.16913,1.78393,1.24328,1.38256,3.34538,4.41209,2.48767,1.01965,1.18406,0.77095,0.70168,0.68536,0.57706,0.52594,4.58463,1.01934,0.63515,0.88951,12.13485,2.35467,2.37231,3.4599,6.0633,5.63774,3.17894,2.70904,2.11627,1.89511,0.6755,2.15356,1.65809,1.82441,1.51223,1.52474,
